feature,importance
y_lag1,0.048702096362954604
y_lag19,0.033989073854276616
y_lag6,0.03267730694008149
y_lag13,0.0316188227315653
y_lag3,0.029061640624638247
y_lag4,0.02892539355516551
y_lag2,0.0284704277814546
y_lag8,0.02825415282193682
y_lag14,0.02809076192241377
y_lag22,0.02793566564836677
y_lag16,0.027859132116934658
y_lag11,0.027734272034900396
y_lag15,0.02628421081265245
y_lag9,0.026271200396604903
y_lag10,0.026026630383217234
y_lag21,0.025951475737888776
y_lag17,0.02451457030046809
y_lag20,0.023980727246925963
y_lag18,0.023552351277908733
y_lag7,0.022970991196793134
y_lag12,0.022894523590386382
y_lag5,0.020411436177004097
y_lag23,0.0202140447815571
gas_lag2,0.016234369337360645
gas_lag3,0.015889802993068473
gas_lag24,0.014971991559447957
gas_lag6,0.013504262755395652
gas_lag1,0.011837197396574324
dow,0.010622441216295936
y_lag24,0.010125375920749826
y_roll168,0.009801568140217841
dow_cos,0.009745168681966473
gas_lag12,0.009230105417938976
hour,0.008304581954458724
hour_cos,0.007845749230053855
hour_sin,0.007566868988083157
gas_lag48,0.007444185120676499
dow_sin,0.00639757444530047
y_lag48,0.0054278309282599765
gas_price,0.005409843024853099
w_heraklion_relative_humidity_2m_missing,0.004921510722732285
gen_solar_lag2,0.004636800633173946
gas_lag168,0.004545586591519289
y_lag168,0.0038875158482121644
gen_solar_lag1,0.003530132298497873
gen_wind_lag24,0.0034914194656568928
w_heraklion_temperature_2m_missing,0.003491315033839253
co2_lag168,0.0034179361465655604
w_thessaloniki_shortwave_radiation,0.003209491230512442
w_thessaloniki_temperature_2m,0.0028568587330848995
co2_lag48,0.002816980180291732
w_patras_temperature_2m,0.002748696110042294
y_roll24,0.0027319224572239617
w_athens_temperature_2m_missing,0.0025623740385810477
load_lag6,0.0025438710531672758
is_holiday,0.0024895752003385443
w_patras_shortwave_radiation,0.002486175208468744
co2_lag24,0.0024737506476664507
w_athens_shortwave_radiation,0.0024448881661262773
load_lag3,0.0024216871701557502
wind_onshore_fc_dayahead,0.0024031283563202724
load_lag2,0.0023700588579603564
w_athens_relative_humidity_2m,0.0023607469808697257
load_lag168,0.0023563520406203174
co2_lag6,0.0023541755592076095
gen_fc_dayahead,0.0023509054771332083
load_lag12,0.002344722043478131
co2_lag12,0.002341420369196372
co2_lag3,0.002308403136464319
load_lag1,0.0022922039156380047
solar_fc_dayahead_missing,0.0022884959249091633
co2_lag2,0.002286536628704932
gen_wind_lag48,0.002234746557422953
w_larissa_shortwave_radiation,0.002226849701266115
gen_solar_lag168,0.002221026420230096
gen_wind_lag1,0.002198591597133608
load_fc,0.002136798590446612
gen_solar_lag24,0.0021326073794318244
w_gr_mean_shortwave_radiation,0.002131403198768425
co2_lag1,0.0020767303931348248
w_athens_temperature_2m,0.0020667935646541073
residual_load_lag12,0.0020538951740984844
solar_fc_dayahead,0.002022934415561864
gen_solar_lag48,0.0019816537493834645
residual_load_lag1,0.001979999046283847
w_heraklion_temperature_2m,0.0019716935990337203
w_heraklion_shortwave_radiation,0.0019554933183429336
w_athens_wind_gusts_10m,0.0019484805637788908
gen_wind_lag2,0.0018884289920299343
w_larissa_temperature_2m,0.001878361666826582
gen_wind_lag168,0.001868479279485012
w_larissa_precipitation,0.00185378095529325
load_lag48,0.001812122858522108
residual_load_lag24,0.0018114477175773585
w_heraklion_wind_gusts_10m,0.0018014024288238793
residual_load_lag6,0.001787264983940678
w_thessaloniki_precipitation,0.0017709151774731409
w_thessaloniki_wind_gusts_10m,0.0017647087760456338
residual_load_lag3,0.0017584799452665502
residual_load_lag168,0.0017470983541632006
w_thessaloniki_relative_humidity_2m,0.0017282959073169895
w_heraklion_relative_humidity_2m,0.001700345840545466
residual_load_lag48,0.0016853380771582466
residual_load_lag2,0.0016561553952815105
w_larissa_cloud_cover,0.0016478425459573126
w_heraklion_cloud_cover,0.0016363099496325255
load_lag24,0.0016249034650533344
w_thessaloniki_cloud_cover,0.0015913749823186576
w_patras_wind_gusts_10m,0.0015889872386300231
w_gr_mean_relative_humidity_2m,0.0015733886092881687
w_gr_mean_cloud_cover,0.0015689365915776878
w_heraklion_wind_speed_10m,0.0015670731849138553
w_thessaloniki_wind_speed_10m,0.0015669713021066512
w_athens_precipitation,0.0015614425918469889
w_larissa_relative_humidity_2m,0.0014881196748761734
w_patras_relative_humidity_2m,0.0014800757400896154
w_gr_mean_wind_gusts_10m,0.0014438870581626928
w_patras_cloud_cover,0.0014307499240397595
w_patras_wind_speed_10m,0.0014150538575007183
w_patras_precipitation,0.001405959827427529
co2_price,0.0013687249501271818
w_larissa_wind_gusts_10m,0.0013598164496936493
w_athens_cloud_cover,0.0013460615067455506
w_heraklion_precipitation,0.001272570885018233
w_gr_mean_temperature_2m,0.001269702159310071
w_gr_mean_wind_speed_10m,0.001259365737670142
w_athens_wind_speed_10m,0.0012509322650976031
w_larissa_wind_speed_10m,0.0012125726193590578
w_gr_mean_precipitation,0.0011675442990854658
w_heraklion_cloud_cover_missing,0.0008979208285288014
gen_fc_dayahead_missing,0.0007263514811680392
wind_onshore_fc_dayahead_missing,0.0006619284153363081
w_athens_relative_humidity_2m_missing,0.000558174287045557
w_heraklion_precipitation_missing,0.00033425713594586245
w_athens_precipitation_missing,0.0001938679887865085
w_patras_temperature_2m_missing,7.758953600887421e-05
w_patras_relative_humidity_2m_missing,3.0751588098467166e-05
w_heraklion_wind_speed_10m_missing,3.0055595472253615e-05
w_patras_precipitation_missing,2.295047020274578e-05
w_heraklion_wind_gusts_10m_missing,0.0
w_larissa_relative_humidity_2m_missing,0.0
w_heraklion_shortwave_radiation_missing,0.0
w_patras_shortwave_radiation_missing,0.0
w_patras_cloud_cover_missing,0.0
w_patras_wind_gusts_10m_missing,0.0
w_larissa_temperature_2m_missing,0.0
w_larissa_cloud_cover_missing,0.0
w_larissa_precipitation_missing,0.0
w_larissa_wind_speed_10m_missing,0.0
w_larissa_wind_gusts_10m_missing,0.0
w_larissa_shortwave_radiation_missing,0.0
w_thessaloniki_wind_speed_10m_missing,0.0
w_gr_mean_precipitation_missing,0.0
w_patras_wind_speed_10m_missing,0.0
w_gr_mean_shortwave_radiation_missing,0.0
w_gr_mean_wind_gusts_10m_missing,0.0
w_gr_mean_wind_speed_10m_missing,0.0
w_gr_mean_cloud_cover_missing,0.0
w_gr_mean_relative_humidity_2m_missing,0.0
w_athens_wind_gusts_10m_missing,0.0
w_athens_cloud_cover_missing,0.0
w_athens_wind_speed_10m_missing,0.0
w_thessaloniki_relative_humidity_2m_missing,0.0
w_thessaloniki_temperature_2m_missing,0.0
w_athens_shortwave_radiation_missing,0.0
w_thessaloniki_precipitation_missing,0.0
w_thessaloniki_wind_gusts_10m_missing,0.0
w_thessaloniki_shortwave_radiation_missing,0.0
w_thessaloniki_cloud_cover_missing,0.0
w_gr_mean_temperature_2m_missing,0.0
