feature,importance
w_gr_mean_relative_humidity_2m_missing,6.90531968045091e-06
w_larissa_precipitation_missing,6.886690174994708e-06
w_gr_mean_wind_gusts_10m_missing,6.80789612702714e-06
w_athens_temperature_2m_missing,6.784334248109366e-06
w_thessaloniki_shortwave_radiation_missing,6.759736341225713e-06
w_athens_relative_humidity_2m_missing,6.627555935828994e-06
w_thessaloniki_temperature_2m_missing,6.605316497337276e-06
w_gr_mean_precipitation_missing,6.575544710131821e-06
w_larissa_shortwave_radiation_missing,6.045370003654998e-06
w_gr_mean_temperature_2m_missing,5.535657381516214e-06
w_gr_mean_wind_speed_10m_missing,5.441073669966054e-06
w_larissa_relative_humidity_2m_missing,4.989923144363619e-06
