path,file_mtime,model,task,market,strategy,gate,retrain,features,crosslag_mode,crosslag_gap,horizon,stride,test_start,test_end,n_hours,mae,rmse,smape
"runs/rampfulltime/s2025_xgb_recursive_default,dense.json",2026-07-09 20:50,XGB-recursive-dam,price,dam,recursive,strict,static,calendar+lags+dense+roll+resfc+loadfc+meteo+fuel+genlags+loadlags+other,freeze,12,24,24,2025-06-01T00:00:00,2025-08-31T23:00:00,2208,15.4902,22.1059,38.6336
"runs/rampfulltime/w2023_lgbm_recursive_default,dense,ramp.json",2026-07-09 20:25,LGBM-recursive-dam,price,dam,recursive,strict,static,calendar+lags+dense+roll+resfc+loadfc+ramp+meteo+fuel+genlags+loadlags+other,freeze,12,24,24,2023-01-01T00:00:00,2023-02-28T23:00:00,1416,26.3979,35.6684,18.908
"runs/rampfulltime/w2023_lgbm_recursive_default,dense.json",2026-07-09 20:24,LGBM-recursive-dam,price,dam,recursive,strict,static,calendar+lags+dense+roll+resfc+loadfc+meteo+fuel+genlags+loadlags+other,freeze,12,24,24,2023-01-01T00:00:00,2023-02-28T23:00:00,1416,27.8178,37.3317,19.7564
"runs/rampfulltime/w2023_xgb_recursive_default,dense,ramp.json",2026-07-09 20:27,XGB-recursive-dam,price,dam,recursive,strict,static,calendar+lags+dense+roll+resfc+loadfc+ramp+meteo+fuel+genlags+loadlags+other,freeze,12,24,24,2023-01-01T00:00:00,2023-02-28T23:00:00,1416,26.9697,35.6398,18.8152
"runs/rampfulltime/w2023_xgb_recursive_default,dense.json",2026-07-09 20:26,XGB-recursive-dam,price,dam,recursive,strict,static,calendar+lags+dense+roll+resfc+loadfc+meteo+fuel+genlags+loadlags+other,freeze,12,24,24,2023-01-01T00:00:00,2023-02-28T23:00:00,1416,28.5734,37.8089,19.8766
"runs/rampfulltime/w2024_lgbm_recursive_default,dense,ramp.json",2026-07-09 20:34,LGBM-recursive-dam,price,dam,recursive,strict,static,calendar+lags+dense+roll+resfc+loadfc+ramp+meteo+fuel+genlags+loadlags+other,freeze,12,24,24,2024-01-01T00:00:00,2024-02-29T23:00:00,1440,11.0951,15.0683,15.4893
"runs/rampfulltime/w2024_lgbm_recursive_default,dense.json",2026-07-09 20:33,LGBM-recursive-dam,price,dam,recursive,strict,static,calendar+lags+dense+roll+resfc+loadfc+meteo+fuel+genlags+loadlags+other,freeze,12,24,24,2024-01-01T00:00:00,2024-02-29T23:00:00,1440,10.7945,14.7607,15.0339
"runs/rampfulltime/w2024_xgb_recursive_default,dense,ramp.json",2026-07-09 20:36,XGB-recursive-dam,price,dam,recursive,strict,static,calendar+lags+dense+roll+resfc+loadfc+ramp+meteo+fuel+genlags+loadlags+other,freeze,12,24,24,2024-01-01T00:00:00,2024-02-29T23:00:00,1440,10.795,14.5035,14.8952
"runs/rampfulltime/w2024_xgb_recursive_default,dense.json",2026-07-09 20:35,XGB-recursive-dam,price,dam,recursive,strict,static,calendar+lags+dense+roll+resfc+loadfc+meteo+fuel+genlags+loadlags+other,freeze,12,24,24,2024-01-01T00:00:00,2024-02-29T23:00:00,1440,11.0401,14.9199,15.3514
"runs/rampfulltime/w2025_lgbm_recursive_default,dense,ramp.json",2026-07-09 20:44,LGBM-recursive-dam,price,dam,recursive,strict,static,calendar+lags+dense+roll+resfc+loadfc+ramp+meteo+fuel+genlags+loadlags+other,freeze,12,24,24,2025-01-01T00:00:00,2025-02-28T23:00:00,1416,21.7405,34.237,14.0384
"runs/rampfulltime/w2025_lgbm_recursive_default,dense.json",2026-07-09 20:43,LGBM-recursive-dam,price,dam,recursive,strict,static,calendar+lags+dense+roll+resfc+loadfc+meteo+fuel+genlags+loadlags+other,freeze,12,24,24,2025-01-01T00:00:00,2025-02-28T23:00:00,1416,21.6123,34.612,13.8971
"runs/rampfulltime/w2025_xgb_recursive_default,dense,ramp.json",2026-07-09 20:46,XGB-recursive-dam,price,dam,recursive,strict,static,calendar+lags+dense+roll+resfc+loadfc+ramp+meteo+fuel+genlags+loadlags+other,freeze,12,24,24,2025-01-01T00:00:00,2025-02-28T23:00:00,1416,20.7442,33.2985,13.257
"runs/rampfulltime/w2025_xgb_recursive_default,dense.json",2026-07-09 20:45,XGB-recursive-dam,price,dam,recursive,strict,static,calendar+lags+dense+roll+resfc+loadfc+meteo+fuel+genlags+loadlags+other,freeze,12,24,24,2025-01-01T00:00:00,2025-02-28T23:00:00,1416,20.4949,32.9587,13.1207
runs/smokedec2025/dec2025_lgbm_recursive_default.json,2026-07-09 18:27,LGBM-recursive-dam,price,dam,recursive,strict,static,calendar+lags+roll+resfc+loadfc+meteo+fuel+genlags+loadlags+other,freeze,12,24,24,2025-12-01T00:00:00,2025-12-31T23:00:00,744,14.866,20.5236,14.1702
runs/ss_out/nossf.json,2026-07-02 11:30,LGBM-recursive-dam,price,dam,recursive,strict,static,calendar+lags+roll+resfc+loadfc+meteo+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,16.0963,23.4151,24.903
runs/ss_out/ss_exp.json,2026-07-02 11:32,LGBM-recursive-dam,price,dam,recursive,strict,static,calendar+lags+roll+resfc+loadfc+meteo+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,16.2815,23.6322,25.2466
runs/ss_out/ss_linear.json,2026-07-02 11:31,LGBM-recursive-dam,price,dam,recursive,strict,static,calendar+lags+roll+resfc+loadfc+meteo+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,15.8301,23.1255,25.3373
runs/ss_out/ss_linear_no_fuel.json,2026-07-02 11:37,LGBM-recursive-dam,price,dam,recursive,strict,static,calendar+lags+roll+resfc+loadfc+meteo+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,15.3777,22.7588,24.6829
runs/ss_out/ss_linear_no_loadfc.json,2026-07-02 11:39,LGBM-recursive-dam,price,dam,recursive,strict,static,calendar+lags+roll+resfc+meteo+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,16.2858,23.7971,25.568
runs/ss_out/ss_linear_no_loadlags.json,2026-07-02 11:36,LGBM-recursive-dam,price,dam,recursive,strict,static,calendar+lags+roll+resfc+loadfc+meteo+fuel+genlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,15.5146,22.9222,24.6
runs/ss_out/ss_linear_no_meteo.json,2026-07-02 11:35,LGBM-recursive-dam,price,dam,recursive,strict,static,calendar+lags+roll+resfc+loadfc+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,15.7508,23.0817,25.204
runs/ss_out/ss_linear_no_resfc.json,2026-07-02 11:38,LGBM-recursive-dam,price,dam,recursive,strict,static,calendar+lags+roll+loadfc+meteo+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,16.931,24.635,25.4893
runs/ss_out/ss_step.json,2026-07-02 11:33,LGBM-recursive-dam,price,dam,recursive,strict,static,calendar+lags+roll+resfc+loadfc+meteo+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,16.2847,23.5515,25.1348
runs/step9_out/ensemble_q1.json,2026-07-02 11:49,ensemble_median,price,dam,ensemble,strict,static,,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,16.0418,22.9299,24.7689
runs/step9_out/lear_q1_static_default.json,2026-07-02 11:47,LEAR-recursive-dam,price,dam,recursive,strict,static,calendar+lags+roll+resfc+loadfc+meteo+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,19.4924,25.9227,27.4868
runs/step9_out/lstm_q1_static.json,2026-07-02 11:56,LSTM-seq2seq-dam,price,dam,seq2seq,strict,static,calendar+lags+roll+resfc+loadfc+meteo+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,44.1577,52.0758,43.9906
runs/step9_out/xgb_q1_static_default.json,2026-07-02 11:48,XGB-recursive-dam,price,dam,recursive,strict,static,calendar+lags+roll+resfc+loadfc+meteo+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,16.2094,23.306,25.0604
runs/tzfix_out/lgbm_default_-meteo_-resfc_static_q1_tzfix.json,2026-07-04 14:40,LGBM-recursive-dam,price,dam,recursive,strict,static,calendar+lags+roll+loadfc+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,16.5446,23.6245,25.6162
runs/tzfix_out/lgbm_default_-meteo_static_q1_tzfix.json,2026-07-04 14:39,LGBM-recursive-dam,price,dam,recursive,strict,static,calendar+lags+roll+resfc+loadfc+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,18.9005,26.8927,27.365
runs/tzfix_out/lgbm_default_static_q1_CONTROL_olddata.json,2026-07-04 14:37,LGBM-recursive-dam,price,dam,recursive,strict,static,calendar+lags+roll+resfc+loadfc+meteo+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,16.0963,23.4151,24.903
runs/tzfix_out/lgbm_default_static_q1_tzfix.json,2026-07-04 14:34,LGBM-recursive-dam,price,dam,recursive,strict,static,calendar+lags+roll+resfc+loadfc+meteo+fuel+genlags+loadlags+other,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,19.1745,27.2823,26.9294
runs/tzfix_out/lgbm_lags_calendar_genlags_static_q1_tzfix.json,2026-07-04 14:41,LGBM-recursive-dam,price,dam,recursive,strict,static,calendar+lags+genlags,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,17.1566,24.3008,26.3888
runs/tzfix_out/lgbm_lags_calendar_resfc_genlags_static_q1_tzfix.json,2026-07-04 14:41,LGBM-recursive-dam,price,dam,recursive,strict,static,calendar+lags+resfc+genlags,,,24,24,2025-12-01T00:00:00,2026-02-28T23:00:00,2160,19.374,27.3882,27.6679
